,display_id,ad_id,clicked,uuid,document_id_x,timestamp,platform,geo_location,source_id,publisher_id,publish_time,document_id_y,campaign_id,advertiser_id
4074,192,137126,0,a6c3b67f8cc1f3,1743986,13982,2,US>IL>602,366.0,781.0,2016-06-15 00:00:00,1225364,17621,2988
4075,1755,137126,0,b1720bc844d8e8,1743986,122361,2,US>IL>602,366.0,781.0,2016-06-15 00:00:00,1225364,17621,2988
4076,587,137126,0,76ab4af51ffca5,1771256,43558,2,US>TX>618,5720.0,433.0,2016-06-13 14:00:00,1225364,17621,2988
4077,1781,137126,0,52f33c569e47a9,1087238,124413,2,US>NJ>504,465.0,160.0,2016-02-10 08:00:00,1225364,17621,2988
4078,192,227142,0,a6c3b67f8cc1f3,1743986,13982,2,US>IL>602,366.0,781.0,2016-06-15 00:00:00,1569673,24798,3645
4079,1755,227142,0,b1720bc844d8e8,1743986,122361,2,US>IL>602,366.0,781.0,2016-06-15 00:00:00,1569673,24798,3645
4080,302,140532,0,73bf92208293f9,1743986,22029,2,CA>QC,366.0,781.0,2016-06-15 00:00:00,1322000,17991,1752
4081,875,140532,0,702e82ec81b007,1743986,62492,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1322000,17991,1752
4082,1507,140532,0,b61b61135b4ce7,1743986,104679,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1322000,17991,1752
4083,300,140532,1,f5fa608793bf79,1452524,21962,2,CA>ON,5315.0,1046.0,2016-05-17 16:00:00,1322000,17991,1752
4084,618,140532,0,2889f0f09838f1,1742365,45433,2,CA>BC,6675.0,781.0,2016-06-12 15:00:00,1322000,17991,1752
4085,749,140532,1,3f55bc85b1300f,992294,53870,2,AU>08,9728.0,852.0,2013-11-26 00:00:00,1322000,17991,1752
4086,1767,140532,0,cbed9d8ace878e,1563162,123248,2,CA>ON,6011.0,433.0,2016-06-01 00:00:00,1322000,17991,1752
4087,302,163139,0,73bf92208293f9,1743986,22029,2,CA>QC,366.0,781.0,2016-06-15 00:00:00,1360929,20430,3351
4088,875,163139,0,702e82ec81b007,1743986,62492,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1360929,20430,3351
4089,1507,163139,1,b61b61135b4ce7,1743986,104679,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1360929,20430,3351
4090,582,163139,0,5a92cade8238ff,1620989,43355,2,CA>BC,5021.0,879.0,2016-06-06 09:00:00,1360929,20430,3351
4091,1803,163139,0,47a2b4acc7a6f9,1620989,126226,2,CA>AB,5021.0,879.0,2016-06-06 09:00:00,1360929,20430,3351
4092,553,163139,1,d59b4fa5a797aa,1485028,41414,2,CA>SK,6673.0,781.0,2016-05-23 06:00:00,1360929,20430,3351
4093,618,163139,1,2889f0f09838f1,1742365,45433,2,CA>BC,6675.0,781.0,2016-06-12 15:00:00,1360929,20430,3351
4094,650,163139,0,b91a12f317ac0a,1665297,47203,2,CA>BC,6698.0,784.0,2016-06-08 12:00:00,1360929,20430,3351
4095,933,163139,1,e6a1c4831e4853,1020693,65615,2,CA>ON,7267.0,58.0,2015-12-30 14:00:00,1360929,20430,3351
4096,1024,163139,0,65d88733e933f7,1653274,71824,2,CA>ON,10030.0,1089.0,2016-04-02 00:00:00,1360929,20430,3351
4097,1244,163139,1,e7652c348877e4,1770318,86625,2,CA>ON,93.0,407.0,2016-06-13 14:00:00,1360929,20430,3351
4098,1083,163139,1,7c2c926ec7451b,1675090,76743,2,CA>AB,6698.0,784.0,2016-06-08 20:00:00,1360929,20430,3351
4099,1317,163139,0,81e479d010d7d0,961241,92167,2,CA>ON,6698.0,784.0,2015-11-21 09:00:00,1360929,20430,3351
4100,1586,163139,0,10c2830bf40868,1686731,109858,2,CA>BC,6698.0,784.0,2016-06-09 12:00:00,1360929,20430,3351
4101,1574,163139,1,45a6e6f9961c8a,1770954,109020,2,CA>AB,12705.0,1044.0,2016-06-13 14:00:00,1360929,20430,3351
4102,1626,163139,0,df857bb0fe8be8,1225025,113199,2,CA>AB,6914.0,56.0,2016-04-01 00:00:00,1360929,20430,3351
4103,1721,163139,1,681bd68fd45695,1704935,119931,2,CA>BC,6914.0,56.0,2016-06-10 00:00:00,1360929,20430,3351
4104,302,188574,1,73bf92208293f9,1743986,22029,2,CA>QC,366.0,781.0,2016-06-15 00:00:00,1471180,22451,1797
4105,1155,188574,1,245d04cdb6c9dd,1684640,81375,2,US>FL>534,7610.0,255.0,2016-06-08 00:00:00,1471180,22451,1797
4106,302,205354,0,73bf92208293f9,1743986,22029,2,CA>QC,366.0,781.0,2016-06-15 00:00:00,987071,23700,1913
4107,875,205354,0,702e82ec81b007,1743986,62492,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,987071,23700,1913
4108,618,205354,0,2889f0f09838f1,1742365,45433,2,CA>BC,6675.0,781.0,2016-06-12 15:00:00,987071,23700,1913
4109,1626,205354,0,df857bb0fe8be8,1225025,113199,2,CA>AB,6914.0,56.0,2016-04-01 00:00:00,987071,23700,1913
4110,1721,205354,0,681bd68fd45695,1704935,119931,2,CA>BC,6914.0,56.0,2016-06-10 00:00:00,987071,23700,1913
4111,316,45128,0,d0c0d72ce8b4eb,1743986,22753,2,US>FL>534,366.0,781.0,2016-06-15 00:00:00,902502,5336,53
4112,1250,45128,0,a6b6f9210b351b,813290,86851,2,US>TN>640,1209.0,875.0,2015-07-27 00:00:00,902502,5336,53
4113,316,250963,0,d0c0d72ce8b4eb,1743986,22753,2,US>FL>534,366.0,781.0,2016-06-15 00:00:00,1083868,10356,555
4114,492,250963,0,aff20bba804449,1790223,36244,2,US>CA>803,366.0,781.0,2016-06-14 00:00:00,1083868,10356,555
4115,552,33889,0,3252a5c4f021ef,1743986,41265,3,TT>02,366.0,781.0,2016-06-15 00:00:00,871728,4951,792
4116,998,33889,0,2a6b009397b7af,1758922,70519,1,IN>13,6450.0,206.0,2016-06-13 10:00:00,871728,4951,792
4117,552,333876,0,3252a5c4f021ef,1743986,41265,3,TT>02,366.0,781.0,2016-06-15 00:00:00,1779424,29371,1258
4118,875,152909,1,702e82ec81b007,1743986,62492,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1055718,19421,1032
4119,1507,152909,0,b61b61135b4ce7,1743986,104679,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1055718,19421,1032
4120,737,152909,0,c1bb13964ed39f,1689378,52824,2,CA>BC,6698.0,784.0,2016-06-09 14:00:00,1055718,19421,1032
4121,1092,152909,0,9e01040dab9e51,289401,77577,2,CA>SK,5973.0,633.0,2014-01-29 00:00:00,1055718,19421,1032
4122,1317,152909,0,81e479d010d7d0,961241,92167,2,CA>ON,6698.0,784.0,2015-11-21 09:00:00,1055718,19421,1032
4123,1265,195513,0,3428a5fa8eac3f,1743986,88046,3,CA>ON,366.0,781.0,2016-06-15 00:00:00,833130,22903,913
4124,1265,278378,0,3428a5fa8eac3f,1743986,88046,3,CA>ON,366.0,781.0,2016-06-15 00:00:00,1668339,27450,2669
4125,1703,278378,0,4c419c7ed693da,876750,118975,3,CA>BC,1032.0,1025.0,2015-06-01 03:00:00,1668339,27450,2669
4126,1265,294531,1,3428a5fa8eac3f,1743986,88046,3,CA>ON,366.0,781.0,2016-06-15 00:00:00,1696068,28289,2669
4127,615,294531,0,43689183b6aeec,1790223,45327,3,CA>BC,366.0,781.0,2016-06-14 00:00:00,1696068,28289,2669
4128,1530,294531,0,9b671478c60ce1,1763192,106233,3,CA>ON,6675.0,781.0,2016-06-13 11:00:00,1696068,28289,2669
4129,1507,188570,0,b61b61135b4ce7,1743986,104679,2,CA>ON,366.0,781.0,2016-06-15 00:00:00,1471180,22451,1797
4130,1041,188570,1,7a100091b56598,1738686,72930,2,US>TX>618,3528.0,170.0,2016-06-12 00:00:00,1471180,22451,1797
4131,705,188570,0,90ad0e9496a92d,1761122,50451,2,US>OR>820,978.0,75.0,2016-06-13 11:00:00,1471180,22451,1797
4132,1755,250962,0,b1720bc844d8e8,1743986,122361,2,US>IL>602,366.0,781.0,2016-06-15 00:00:00,1083868,10356,555
4133,194,42328,0,435c948432254f,1729610,14167,1,US>WA>819,10030.0,1089.0,2016-04-26 00:00:00,934149,2163,916
4134,630,42328,0,ebc5d9b0f01528,463181,46073,1,US>IL>602,8257.0,9.0,2014-12-23 10:00:00,934149,2163,916
4135,1471,42328,0,695ed2b8b3d1f8,1786039,101969,1,US>CA>800,6414.0,459.0,2016-06-13 20:00:00,934149,2163,916
4136,194,158908,0,435c948432254f,1729610,14167,1,US>WA>819,10030.0,1089.0,2016-04-26 00:00:00,1117861,17149,1650
4137,311,158908,0,693c24919a8274,1114783,22551,1,US>CA>866,9135.0,1042.0,2016-02-18 00:00:00,1117861,17149,1650
4138,1113,158908,0,7ed630dd26b11f,1278091,78731,1,US>NY>532,7454.0,1020.0,2015-01-08 00:00:00,1117861,17149,1650
4139,1716,158908,0,24b39e7b3e8db9,1629870,119725,1,US>CA>803,6273.0,1029.0,2016-06-06 18:00:00,1117861,17149,1650
4140,1804,158908,0,e158eeeef862f5,1729737,126322,1,US>KY>529,10030.0,1089.0,2016-03-14 00:00:00,1117861,17149,1650
4141,194,179791,0,435c948432254f,1729610,14167,1,US>WA>819,10030.0,1089.0,2016-04-26 00:00:00,1292723,17770,2391
4142,1261,179791,0,a59aaef16ec7c7,1782350,87838,3,US>NE>652,6872.0,41.0,2016-06-13 00:00:00,1292723,17770,2391
4143,1071,43989,1,186fd8f572cdf7,1729610,75503,1,US>TX>623,10030.0,1089.0,2016-04-26 00:00:00,393819,2163,916
4144,768,43989,0,7e669d35d32e10,141131,55155,1,US>FL>528,4647.0,3.0,2012-12-20 17:00:00,393819,2163,916
4145,1292,43989,0,9d69ef858e91d7,1748579,90019,1,US>WI>669,6450.0,206.0,2016-06-12 23:00:00,393819,2163,916
4146,1887,43989,1,ecf6d84c13f738,1319927,132064,1,US>WA>881,4706.0,1202.0,2016-04-19 19:00:00,393819,2163,916
4147,1071,123915,0,186fd8f572cdf7,1729610,75503,1,US>TX>623,10030.0,1089.0,2016-04-26 00:00:00,1196146,1136,617
4148,1071,151681,0,186fd8f572cdf7,1729610,75503,1,US>TX>623,10030.0,1089.0,2016-04-26 00:00:00,1262645,19283,3283
4149,1772,151681,1,2a1452f463603f,1004411,123817,1,US>WA>819,5969.0,633.0,2012-09-17 00:00:00,1262645,19283,3283
4150,195,151689,0,d7cd99332b1d63,1675068,14178,2,US>IL>602,6698.0,784.0,2016-06-08 20:00:00,1262645,19284,3283
4151,884,151689,0,d1cd96dc20c006,1730832,62977,2,US,6698.0,784.0,2016-06-11 19:00:00,1262645,19284,3283
4152,195,165380,0,d7cd99332b1d63,1675068,14178,2,US>IL>602,6698.0,784.0,2016-06-08 20:00:00,1378725,20586,2007
4153,1125,165380,1,bb8e5928d44621,1669669,79261,2,US>CA>862,6698.0,784.0,2016-06-08 15:00:00,1378725,20586,2007
4154,1725,165380,1,b66d18cdb4db9a,1669669,120126,2,US>MN>613,6698.0,784.0,2016-06-08 15:00:00,1378725,20586,2007
4155,1255,165380,0,d5893c7548fa09,1718548,87415,2,US>AZ>753,6698.0,784.0,2016-06-10 20:00:00,1378725,20586,2007
4156,195,225321,0,d7cd99332b1d63,1675068,14178,2,US>IL>602,6698.0,784.0,2016-06-08 20:00:00,691081,25003,3251
4157,273,225321,0,53884a88f34817,1711029,20152,2,US>TX>634,6698.0,784.0,2016-06-10 14:00:00,691081,25003,3251
4158,195,308395,0,d7cd99332b1d63,1675068,14178,2,US>IL>602,6698.0,784.0,2016-06-08 20:00:00,1713763,26471,2668
4159,1255,308395,0,d5893c7548fa09,1718548,87415,2,US>AZ>753,6698.0,784.0,2016-06-10 20:00:00,1713763,26471,2668
4160,1551,308395,0,8d3d2118c91b2c,1025282,107312,2,US>AL>630,7736.0,450.0,2016-01-04 13:00:00,1713763,26471,2668
4161,195,309361,1,d7cd99332b1d63,1675068,14178,2,US>IL>602,6698.0,784.0,2016-06-08 20:00:00,1717073,26498,2668
4162,1125,309361,0,bb8e5928d44621,1669669,79261,2,US>CA>862,6698.0,784.0,2016-06-08 15:00:00,1717073,26498,2668
4163,1725,309361,0,b66d18cdb4db9a,1669669,120126,2,US>MN>613,6698.0,784.0,2016-06-08 15:00:00,1717073,26498,2668
4164,196,135222,0,39f8996bfe2cfc,1788129,14204,3,US>WA>819,6872.0,41.0,2016-06-14 00:00:00,1302967,356,415
4165,196,140942,1,39f8996bfe2cfc,1788129,14204,3,US>WA>819,6872.0,41.0,2016-06-14 00:00:00,1183136,18034,102
4166,196,255778,0,39f8996bfe2cfc,1788129,14204,3,US>WA>819,6872.0,41.0,2016-06-14 00:00:00,1258846,26410,2840
4167,539,255778,0,c0b3e3b1e3253a,1749420,40045,3,US>CA>807,9453.0,1149.0,2016-06-13 00:00:00,1258846,26410,2840
4168,196,312437,0,39f8996bfe2cfc,1788129,14204,3,US>WA>819,6872.0,41.0,2016-06-14 00:00:00,1617964,28846,3922
4169,958,91756,0,410b702fac94fe,1788129,68004,1,US>NY>501,6872.0,41.0,2016-06-14 00:00:00,1124346,11881,669
4170,1310,91756,0,11669ebbc997f4,1761403,91441,1,US>CO>751,6872.0,41.0,2016-06-13 00:00:00,1124346,11881,669
4171,958,116984,0,410b702fac94fe,1788129,68004,1,US>NY>501,6872.0,41.0,2016-06-14 00:00:00,967340,14772,2372
4172,844,116984,0,db4f30f316faf9,1760666,60191,1,US>TX>618,3083.0,240.0,2016-06-13 10:00:00,967340,14772,2372
4173,458,116984,0,b50b9e5b56d333,1634385,34300,1,US>WA>819,2960.0,50.0,2016-06-07 01:00:00,967340,14772,2372
4174,602,116984,0,851f30e33fd5e9,1794208,44564,1,US>NH>523,6673.0,781.0,2016-06-14 00:00:00,967340,14772,2372
4175,1679,116984,1,b0c364e19e4303,1792820,117276,1,US>CA>807,96.0,183.0,2016-06-13 23:00:00,967340,14772,2372
4176,958,211304,0,410b702fac94fe,1788129,68004,1,US>NY>501,6872.0,41.0,2016-06-14 00:00:00,1505291,23164,3534
4177,198,11430,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,635693,30,27
4178,1833,11430,1,2e54bb38bcecd8,1178289,128731,1,US>CO>751,9135.0,1042.0,2016-03-23 09:00:00,635693,30,27
4179,920,11430,0,142ebbda3d633b,1514640,64981,1,US>FL>539,8610.0,1142.0,2016-05-24 19:00:00,635693,30,27
4180,198,149174,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,1166613,13961,1591
4181,198,175301,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,1170963,21364,2694
4182,198,194292,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,1083868,10323,555
4183,198,251656,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,1621036,2107,53
4184,539,251656,0,c0b3e3b1e3253a,1749420,40045,3,US>CA>807,9453.0,1149.0,2016-06-13 00:00:00,1621036,2107,53
4185,198,270236,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,647796,2236,1309
4186,198,307210,1,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,1617964,28669,2754
4187,198,334089,0,ac240ae155b2bd,1763009,14361,1,US>CA>803,620.0,781.0,2016-06-13 11:00:00,1779681,25885,112
4188,199,99277,0,8fcbacb53915b0,1786677,14443,2,US>CA>803,3538.0,3.0,2016-06-13 20:00:00,1146963,12154,2690
4189,199,140497,1,8fcbacb53915b0,1786677,14443,2,US>CA>803,3538.0,3.0,2016-06-13 20:00:00,1321882,17156,805
4190,199,151226,0,8fcbacb53915b0,1786677,14443,2,US>CA>803,3538.0,3.0,2016-06-13 20:00:00,1283258,19237,407
4191,199,155189,0,8fcbacb53915b0,1786677,14443,2,US>CA>803,3538.0,3.0,2016-06-13 20:00:00,1382659,346,142
4192,1129,155189,0,4b0990e534681d,1793928,79493,2,US>TX>618,5720.0,433.0,2016-06-14 00:00:00,1382659,346,142
4193,199,209943,0,8fcbacb53915b0,1786677,14443,2,US>CA>803,3538.0,3.0,2016-06-13 20:00:00,1532551,24057,3564
4194,201,45198,0,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,953930,6296,1594
4195,769,45198,1,18b7944bc2c585,1729829,55172,3,US>WV>573,10030.0,1089.0,2016-03-14 00:00:00,953930,6296,1594
4196,201,50860,0,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,971755,6870,1646
4197,1844,50860,0,af0cdcf0b3e373,1685513,129204,1,US>CA>825,1498.0,929.0,2016-06-09 12:00:00,971755,6870,1646
4198,201,88733,1,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,1113702,11493,2710
4199,975,88733,0,ea2df9fcc22e00,1332327,69305,1,US>NC>517,7736.0,450.0,2016-04-21 00:00:00,1113702,11493,2710
4200,201,144927,0,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,1274258,18516,2815
4201,201,162372,0,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,1179134,20363,3251
4202,1322,162372,0,6737cc5168e074,1077294,92620,3,US>OH>535,7097.0,935.0,2016-01-02 00:00:00,1179134,20363,3251
4203,678,162372,0,1916a924539f91,1344139,48882,1,US>NY>514,7736.0,450.0,2016-04-25 19:00:00,1179134,20363,3251
4204,201,285724,0,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,1563429,27871,1218
4205,201,288342,0,2cf1e21bf16db2,1528395,14490,1,US>MI>540,9606.0,1066.0,2016-05-26 17:00:00,1301965,17295,1701
4206,202,21256,1,7ae322ac7bef5a,1757068,14492,2,US>GA>524,10359.0,440.0,2016-06-13 09:00:00,607874,3405,228
4207,202,25344,0,7ae322ac7bef5a,1757068,14492,2,US>GA>524,10359.0,440.0,2016-06-13 09:00:00,820092,3778,1027
4208,202,111771,0,7ae322ac7bef5a,1757068,14492,2,US>GA>524,10359.0,440.0,2016-06-13 09:00:00,1175610,13431,1949
4209,202,119226,0,7ae322ac7bef5a,1757068,14492,2,US>GA>524,10359.0,440.0,2016-06-13 09:00:00,801652,14796,672
4210,205,272678,0,66b79d292e9c4c,386132,14830,3,US>WI>617,3216.0,265.0,2014-09-23 17:00:00,1150712,27183,3829
4211,207,252058,0,d88bba73951a3a,1775172,14889,2,US>CA>866,3306.0,151.0,2016-06-13 16:00:00,1573877,14641,1929
4212,1332,252058,1,dad8c521dc6ed2,1775172,93202,2,US>ID>881,3306.0,151.0,2016-06-13 16:00:00,1573877,14641,1929
4213,207,281601,1,d88bba73951a3a,1775172,14889,2,US>CA>866,3306.0,151.0,2016-06-13 16:00:00,1675045,17080,1510
4214,847,281601,1,fe1adbbaa73c32,1755939,60736,2,US>MI>505,1760.0,236.0,2016-06-13 08:00:00,1675045,17080,1510
4215,1020,281601,0,1c5dfdaa584696,1753268,71578,2,US>TX>623,247.0,236.0,2016-06-13 07:00:00,1675045,17080,1510
4216,1332,281605,0,dad8c521dc6ed2,1775172,93202,2,US>ID>881,3306.0,151.0,2016-06-13 16:00:00,1675053,17080,1510
4217,1343,42163,0,df46ae66847daa,1775172,93644,3,CA>AB,3306.0,151.0,2016-06-13 16:00:00,884702,1895,1352
4218,1343,220876,1,df46ae66847daa,1775172,93644,3,CA>AB,3306.0,151.0,2016-06-13 16:00:00,1557508,14746,2609
4219,208,138517,0,9d2e2eb5afdcb5,1788280,14921,1,US>CA>862,96.0,183.0,2016-06-13 22:00:00,1315512,17782,2710
4220,1770,138517,1,27c26b335d987a,1278052,123770,1,US>LA>612,7454.0,1020.0,2015-01-08 00:00:00,1315512,17782,2710
4221,208,183525,0,9d2e2eb5afdcb5,1788280,14921,1,US>CA>862,96.0,183.0,2016-06-13 22:00:00,1211940,16046,1650
4222,784,183525,0,b570b57516d897,1780319,55975,1,US>CT>533,6044.0,714.0,2016-06-13 18:00:00,1211940,16046,1650
4223,208,226601,1,9d2e2eb5afdcb5,1788280,14921,1,US>CA>862,96.0,183.0,2016-06-13 22:00:00,1565202,25070,3448
4224,1460,226601,0,a7deaf962a0627,1726690,101286,3,US>NJ>504,680.0,579.0,2016-06-11 12:00:00,1565202,25070,3448
4225,209,61866,1,b5c94ff7614769,1731145,15016,1,US>OH>535,7367.0,874.0,2016-06-11 20:00:00,991770,8245,2390
4226,209,66615,0,b5c94ff7614769,1731145,15016,1,US>OH>535,7367.0,874.0,2016-06-11 20:00:00,1046970,8941,1809
4227,209,141289,0,b5c94ff7614769,1731145,15016,1,US>OH>535,7367.0,874.0,2016-06-11 20:00:00,1319891,17920,2407
4228,275,141289,0,df454e7dc4c106,1760969,20335,1,AU>02,4902.0,236.0,2016-06-13 11:00:00,1319891,17920,2407
4229,1454,141289,0,a44b139bdc6139,1077294,101006,1,US>OR>820,7097.0,935.0,2016-01-02 00:00:00,1319891,17920,2407
4230,210,11939,0,cf99024bdca549,1767876,15046,2,US>TX>618,1032.0,1025.0,2016-06-13 01:00:00,362291,2186,358
4231,210,129366,0,cf99024bdca549,1767876,15046,2,US>TX>618,1032.0,1025.0,2016-06-13 01:00:00,1276418,16610,3026
4232,717,129366,0,e756766dd59675,1791380,51226,2,US>FL>528,1032.0,1025.0,2016-06-13 10:00:00,1276418,16610,3026
4233,1207,129366,0,5febdde2280125,1752935,84666,1,US>WA>819,352.0,41.0,2016-06-13 00:00:00,1276418,16610,3026
4234,1294,129366,1,17e8d2aae7210c,1772247,90250,2,US>CA>825,978.0,75.0,2016-06-13 15:00:00,1276418,16610,3026
4235,210,154251,0,cf99024bdca549,1767876,15046,2,US>TX>618,1032.0,1025.0,2016-06-13 01:00:00,1179134,19654,3251
4236,956,154251,0,8feab846c365f2,1788451,67922,2,US>TX>641,93.0,407.0,2016-06-13 00:00:00,1179134,19654,3251
4237,1075,154251,0,327000099f34bd,1525138,75981,2,US>FL>534,5792.0,704.0,2016-05-28 00:00:00,1179134,19654,3251
4238,1309,154251,0,333a8d5d8a2ade,1790387,91431,2,US>TX>623,6719.0,407.0,2012-08-03 00:00:00,1179134,19654,3251
4239,1786,154251,0,92a0ca831b5c7b,1072897,124819,2,US>MS>710,5792.0,704.0,2016-02-02 00:00:00,1179134,19654,3251
4240,211,156508,0,20f30fa0326404,1736527,15064,3,US>TX>618,7108.0,820.0,2016-06-12 08:00:00,1388528,19862,1683
4241,261,156508,0,1607a0a99313b8,1134799,19086,1,US>NY>501,7736.0,450.0,2016-03-04 16:00:00,1388528,19862,1683
4242,678,156508,0,1916a924539f91,1344139,48882,1,US>NY>514,7736.0,450.0,2016-04-25 19:00:00,1388528,19862,1683
4243,1788,156508,0,c3237302df9085,1695543,124899,3,US>TX>625,7736.0,450.0,2016-07-07 00:00:00,1388528,19862,1683
4244,211,229485,0,20f30fa0326404,1736527,15064,3,US>TX>618,7108.0,820.0,2016-06-12 08:00:00,1576137,25202,210
4245,442,229485,0,65ea20d5538ec1,1753395,33223,3,US>NY>501,85.0,118.0,2016-06-13 07:00:00,1576137,25202,210
4246,455,229485,0,f2855825ef4007,1753395,34224,3,US>WA>819,85.0,118.0,2016-06-13 07:00:00,1576137,25202,210
4247,1321,229485,1,88645632b99cfb,1065974,92500,3,US>AR>693,6399.0,574.0,2016-01-26 00:00:00,1576137,25202,210
4248,211,278865,0,20f30fa0326404,1736527,15064,3,US>TX>618,7108.0,820.0,2016-06-12 08:00:00,1669293,27494,3556
4249,212,95964,0,f1de2ef3897c14,938217,15183,2,PH,8794.0,167.0,2015-11-06 18:00:00,1063747,9394,2184
4250,212,103754,0,f1de2ef3897c14,938217,15183,2,PH,8794.0,167.0,2015-11-06 18:00:00,1007562,13359,1601
4251,840,103754,1,7a9bf1ee93146f,1594233,59897,2,MX>03,1447.0,69.0,2016-06-12 00:00:00,1007562,13359,1601
4252,1741,103754,0,c3e4d7ab47b473,493120,121029,2,JP>01,5792.0,704.0,2015-02-10 00:00:00,1007562,13359,1601
4253,212,175263,1,f1de2ef3897c14,938217,15183,2,PH,8794.0,167.0,2015-11-06 18:00:00,1162358,20975,725
4254,1180,175263,0,1d293853113dc6,1399991,83101,3,PH>D9,8107.0,9.0,2016-05-06 00:00:00,1162358,20975,725
4255,1231,175263,1,37c5eaf3975484,868325,85967,1,PH>D9,1447.0,69.0,2015-09-11 00:00:00,1162358,20975,725
4256,212,175274,0,f1de2ef3897c14,938217,15183,2,PH,8794.0,167.0,2015-11-06 18:00:00,1442083,20976,725
4257,1180,175274,0,1d293853113dc6,1399991,83101,3,PH>D9,8107.0,9.0,2016-05-06 00:00:00,1442083,20976,725
4258,212,216301,0,f1de2ef3897c14,938217,15183,2,PH,8794.0,167.0,2015-11-06 18:00:00,801476,20483,681
4259,1674,216301,0,fb0e4d9d952c65,618688,116608,2,IN>09,3.0,740.0,2016-02-23 00:00:00,801476,20483,681
4260,212,216338,0,f1de2ef3897c14,938217,15183,2,PH,8794.0,167.0,2015-11-06 18:00:00,1457978,22288,681
4261,370,191024,0,73f023b075131b,938217,27548,2,US>NY>501,8794.0,167.0,2015-11-06 18:00:00,1182296,22673,1031
4262,1152,191024,0,3b0a92c95316c3,843023,81264,2,US>WI>658,8794.0,167.0,2014-12-17 00:00:00,1182296,22673,1031
4263,1814,89725,1,49687aa370c385,938217,126951,2,US>CT>533,8794.0,167.0,2015-11-06 18:00:00,875012,11621,1286
4264,823,89725,1,43bdaff442e1a2,1787174,58828,2,US>TN>659,3308.0,151.0,2016-06-13 21:00:00,875012,11621,1286
4265,518,89725,0,a17a568a531efc,1753395,38021,2,US>CA>803,85.0,118.0,2016-06-13 07:00:00,875012,11621,1286
4266,1829,89725,1,546fa754663773,1791615,128544,2,US>FL>539,3291.0,151.0,2016-06-13 23:00:00,875012,11621,1286
4267,1814,190344,0,49687aa370c385,938217,126951,2,US>CT>533,8794.0,167.0,2015-11-06 18:00:00,1475244,14742,2691
4268,214,33628,1,2895ab6cd0694e,1319891,15273,1,CA>ON,9606.0,1066.0,2016-04-19 19:00:00,474866,4919,1677
4269,1196,33628,1,8228e3375c9d5b,1319891,84029,1,CA>BC,9606.0,1066.0,2016-04-19 19:00:00,474866,4919,1677
4270,214,52856,0,2895ab6cd0694e,1319891,15273,1,CA>ON,9606.0,1066.0,2016-04-19 19:00:00,977698,7045,2178
4271,759,52856,0,6b342b10a269b0,1690149,54496,1,US>TX>651,9606.0,1066.0,2016-06-09 15:00:00,977698,7045,2178
4272,1711,52856,1,600cc4f8bd8ec7,1690149,119307,1,US>CA>803,9606.0,1066.0,2016-06-09 15:00:00,977698,7045,2178
4273,636,52856,1,44ee455fa0b42f,1583825,46196,1,US>KS>678,8610.0,1142.0,2016-06-02 14:00:00,977698,7045,2178
4274,1665,52856,0,6bc0be1f441e63,1103930,116129,1,CA>MB,7736.0,450.0,2016-04-11 00:00:00,977698,7045,2178
4275,1879,52856,0,5731eb70eb0849,990997,131386,1,US>TX,9760.0,641.0,2015-10-27 00:00:00,977698,7045,2178
4276,1805,52856,1,89b5bbda391708,1142180,126382,1,US>AZ>753,8610.0,1142.0,2016-07-14 00:00:00,977698,7045,2178
4277,1933,52856,0,9bffe325816542,1142180,135472,1,US>TX>623,8610.0,1142.0,2016-07-14 00:00:00,977698,7045,2178
4278,214,54473,0,2895ab6cd0694e,1319891,15273,1,CA>ON,9606.0,1066.0,2016-04-19 19:00:00,981563,7240,1268
